Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
4,80,26,107,http://www.math.niu.edu/~dattab/,Index of /~dattab/,22,32,http://eng.pdn.ac.lk/deee/ICIIS2007/,,"Second International Conference on Industrial & Information Systems (ICIIS) August 8-11, 2007, Sri Lanka, Key Note",,"Dofollow, Content",,4/3/2021 16:03,8/18/2021 12:46,,,0,7,,15
2,0,4,1,http://rangakalugampitiya.weebly.com/,Ranga's Space - Ranga's Blog,34,36,https://www.pdn.ac.lk/uop/iao/rm/v5i1/index.html,(The,Original Article,published inHantana Vision[June 2019; Vol. 5; Issue 1]),Dofollow,,7/29/2021 16:54,8/18/2021 17:44,,,0,2,,8
2,30,12,6,https://websitelists.in/website-list-51.html,"website list, websitelists, most useful websites in india, useful websites for students, study websites for students, free listing",230,9241,http://pdn.ac.lk/,,pdn.ac.lk,,Nofollow,,5/24/2020 12:10,7/19/2021 13:35,,,0,10,,5093
4,87,16,5,https://dev.to/this-is-learning/how-react-isn-t-reactive-and-why-you-shouldn-t-care-152m,"How React isn't reactive, and why you shouldn't care - DEV Community",95,42,http://www.ce.pdn.ac.lk/research/complex-reactive-systems/:,i.e. a system that continously react to external stimuli. quoting,ce.pdn.ac.lk/research/complex-reac...,,Nofollow,,4/2/2021 2:47,8/16/2021 22:36,,en,0,4,,25
2,42,9,0,http://www.uwu.ac.lk/dr-sandun-abeyrathne/,Dr. E. D. N. S. Abeyrathne | Uva Wellassa University,62,30,http://www.pgia.pdn.ac.lk/,MSc in Dairy and Meat Product Technology (,PGIA,),Dofollow,,3/21/2021 6:01,8/9/2021 4:42,,,0,4,,17
1,0,0,0,https://dassclx.blogspot.com/2021/04/apexonlinelk-time-table-2021-ict-2022.html,Apexonline.lk Time Table 2021 - ICT 2022 AL March GBV - ALClass / Home > students > useful links for students > timetable 2021. - dassclx,114,33,https://agri.pdn.ac.lk/Pages/about/images/former_deans/11.jpg,,"We will post the course schedule on march 22, 2021. Faculty of Agriculture | Former Deans",,"Dofollow, Image",,6/3/2021 23:03,8/15/2021 18:41,,en,0,0,,23
1,91,13,0,https://agricultureandfoodsecurity.biomedcentral.com/articles/10.1186/s40066-018-0172-6,Evaluation of dry matter yield and nutritive value of Sugar graze and Jumbo plus at different spacing in the yala season in the dry zone of Sri Lanka | Agriculture & Food Security | Full Text,38,75,http://agri.pdn.ac.lk/dept/pdf/Proceedings - 2012 As.pdf,"Session, Department of Animal Science; 2012. [cited 12 Feb 2016].",http://agri.pdn.ac.lk/dept/pdf/Proceedings%20-%202012%20As.pdf,.,"Dofollow, Content",,3/29/2018 7:56,5/3/2020 13:29,,en,0,6,,18
2,47,12,4,https://www.ips.lk/talkingeconomics/2020/10/28/pandemic-recovery-in-urban-settings-planning-for-the-unplanned/,talkingeconomics - Pandemic Recovery in Urban Settings: Planning for the Unplanned,85,28,https://arts.pdn.ac.lk/socio/research/pdf/05Susantha.pdf,majority of slum dwellers in urban areas are employed in,"self-managed, low wage jobs","in the informal sector, earning daily wages. The informal nature","Dofollow, Content",,10/28/2020 16:10,8/4/2021 22:55,,en,0,2,,21
1,0,0,0,https://www.market-oriented-dairy.org/key-stakeholders,Key Stakeholders - Market-Oriented Dairy Sri Lanka,22,7,https://vet.pdn.ac.lk/,,University of Peradeniya (UoP),,"Dofollow, Content",,7/20/2021 10:06,8/15/2021 20:51,,en,0,2,,6
2,2,4,0,https://ansathudinapotha.blogspot.com/2017/07/blog-post_29.html,ansathu dinapotha: ???? ??? ????????? ????? ?????? ?? ?????? ???,195,48,http://libuop.lib.pdn.ac.lk/cgi-bin/koha/opac-detail.pl?biblionumber=104427&shelfbrowse_itemnumber=140957,,1818 ???? ?? ???????,??? ?? ????????? ??????? ???? ???? ????????????? ??? ??????? ????,Dofollow,,2/16/2021 23:13,8/9/2021 3:30,,en,0,1,,17
2,73,11,0,http://international.univ-rouen.fr/projets-europeens-et-internationaux-633129.kjsp,International - Projets européens et internationaux,99,40,http://www.pdn.ac.lk/,Universités partenaires :,Université de Peradeniya,/ Université de Kelaniya,"Dofollow, Content",,11/18/2020 0:48,8/18/2021 16:11,,fr,0,7,,30
4,32,10,2,http://www.physnet.de/PhysNet/asia.html,PhysDep - Asian Physics Departments,22,349,http://www.pdn.ac.lk/sci/physics/,,Department of Physics,,Dofollow,,8/9/2013 7:35,8/15/2021 1:55,,,0,1,,144
2,0,0,1,https://inayaulagam.blogspot.com/2014/02/tamil-website-list.html,????? Tamil Website List | INAYAULAGAM,22,2375,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,2/8/2017 14:10,8/17/2021 14:58,,,0,3,,1470
2,90,13,1,http://cores.ee.ucla.edu/people/samurdhi-karunaratne/,CORES - UCLA,26,7,http://www.pdn.ac.lk/,"B.Sc. Computer Engineering,",University Peradeniya,", Sri Lanka, 2019",Dofollow,,6/22/2021 14:04,8/4/2021 10:41,,en,0,3,,5
2,7,6,0,http://www.kandyonline.com/peradeniyauniversity-41.html,Peradeniya University - Academic Institutes - Kandy Telephone Directory,107,2,http://www.pdn.ac.lk/index.html,,Visit Website,,Dofollow,,3/6/2019 9:53,8/17/2021 21:18,,en,0,1,,1
1,25,7,0,https://www.inavouable.net/event/universite-peradeniya-kandy-sri-lanka/,Un Musée (de théâtre) - Communauté Inavouable,18,13,https://www.pdn.ac.lk/,,https://www.pdn.ac.lk/,,Dofollow,,3/19/2021 6:56,8/11/2021 7:36,,fr,0,2,,11
1,0,0,2,https://mechheart.com/learn-mechanical-engineering-in-sri-lanka/,Mechanical Engineering Courses in Sri Lanka | MECHHEART,49,38,http://eng.pdn.ac.lk/ME/,,University of Peradeniya,,"Dofollow, Content",,5/20/2021 10:39,7/15/2021 2:16,,en,0,1,,24
8,2,11,7,http://rasikalogy.blogspot.com/2014/12/story-of-evil-mind.html,"????????? - Rasikology: ?????????? ?????? ?????? ??? ????? ""????????"" ??? ?????? - Story of an evil mind",225,227,http://eng.pdn.ac.lk/pages/departmentHome/civil/otherpages/staff/DrSath.html,????????? ????? ?????????? ???????? ????? ?????? ???????? ???????? ??????,???????? ?????????? ?????? ???. ???. ???. ?????????????,?????? ?????? ???????? ????? ?? ???????? ?????? ???? ??? ??,"Dofollow, Content",,6/15/2017 11:44,8/17/2021 7:39,,si,0,1,,94
12,76,11,0,https://www.idrc.ca/fr/projet/utilisation-de-lia-pour-contenir-la-covid-19-en-malaisie-et-au-sri-lanka-en-mettant-laccent,"Utilisation de l’IA pour contenir la COVID-19 en Malaisie et au Sri Lanka, en mettant l’accent sur les femmes et les groupes défavorisés | CRDI - Centre de recherches pour le développement international",32,8,https://www.pdn.ac.lk/,,https://www.pdn.ac.lk,,Dofollow,,4/15/2021 12:32,8/18/2021 13:12,,fr,0,2,,6
1,23,7,0,https://www.brownpundits.com/2019/04/23/2019-easter-massacre-in-sri-lanka/,2019 Easter Massacre in Sri Lanka – Brown Pundits,244,48,http://dlib.pdn.ac.lk/handle/123456789/1546,,http://dlib.pdn.ac.lk/handle/123456789/1546,,"Nofollow, UGC",,5/1/2019 17:46,8/9/2021 19:19,,en,0,3,,26
1,48,9,0,https://www.careerguide.com/career/college/top-10-dental-colleges-for-dentistry-in-india,Top 10 Dental Colleges For Dentistry In India - CareerGuide,197,74,https://www.pdn.ac.lk/,1987. The college has collaborations with various Universities like the,University of Peradeniya,and the University of Sydney . It is India’s first,"Dofollow, Content",,4/22/2021 13:15,8/18/2021 6:14,,en,0,6,,61
4,0,0,1,https://thusharabandara.com/,Thushara B.,4,13,http://www.ce.pdn.ac.lk/,,"Department of Computer Engineering, University of Peradeniya",,Dofollow,,8/1/2021 19:51,8/18/2021 12:24,,,0,0,,6
1,34,8,0,http://www.orchidboard.com/community/beginner-discussion/88835-mycorrhiza-orchids.html,Mycorrhiza in orchids - Orchid Board - Most Complete Orchid Forum on the web !,115,25,http://www.pdn.ac.lk/socs/botanysoc/Mycorrizal roots.doc,,http://www.pdn.ac.lk/socs/botanysoc/...al%20roots.doc,,Nofollow,,2/14/2016 11:31,8/13/2021 5:53,,en,0,1,,11
2,88,12,0,https://www.ed.ac.uk/vet/research/sebi/about-us,About us | The University of Edinburgh,25,22,https://www.pdn.ac.lk/,,"University of Peradeniya, Sri Lanka",,Dofollow,,7/9/2019 18:05,7/29/2021 17:16,,en,0,1,,16
1,80,13,2,https://www.slu.se/en/collaboration/international/slu-global/agrifose/the-agrifose-themes/multifunctional-landscapes-for-increased-food-security/,Theme 2 - Multifunctional landscapes for increased food security | Externwebben,173,30,http://agri.pdn.ac.lk/agebm/staff_profile?dr-dvp-prasada&xqrt=49,,Dr. DVP Prasada,", Senior lecturer at the Faculty of Agriculture, University of",Dofollow,,10/4/2019 21:29,8/3/2021 0:25,,en,0,0,,16
1,0,0,0,https://normalposhw.blogspot.com/2021/04/bank-deposite-slip-of-nbp-pdf-axis-bank.html,Bank Deposite Slip Of Nbp : PDF Axis Bank Deposit Slip PDF Download Free - Online Notes - Atm cards have become more popular. - NormalPoshw,17,47,http://med.pdn.ac.lk/bank-slip.gif,,A bank deposit slip template is a piece of paper given by a bank to its clients. Faculty Of Medicine - University Of Peradeniya,,"Dofollow, Image",,5/11/2021 18:46,7/29/2021 18:01,,en,0,1,,38
8,0,3,0,https://www.tamiljobs.info/bachelor-of-business-administration-?????-2019/,Bachelor of Business Administration Online Degree Programme - 2019,26,12,http://www.pdn.ac.lk/cdce/tools/cdceonline/views/Application.php?program_id=2&ac_year=2019,,Online Application Form,,Nofollow,,3/13/2020 0:43,5/11/2021 15:51,,en,0,1,,8
2,0,0,0,http://ministry-of-health-care.weebly.com/training.html,Training - MINISTRY OF HEALTHCARE,18,26,http://www.pdn.ac.lk/arts/econ/mdp,,www.pdn.ac.lk/arts/econ/mdp,or mdp@pdn.ac.lk or pera.mdp@gmail.com,Dofollow,,8/14/2021 0:59,8/14/2021 0:59,,,0,1,,11
4,87,14,3,http://www.apet.t.u-tokyo.ac.jp/kenkyu_taniguchi.html,?????????????????????(?????????????),36,12,http://eng.pdn.ac.lk/pages/departmentHome/EE/otherpages/staff/liya.html,???,University of Peradeniya,", Sri Lanka",Dofollow,,6/29/2019 0:18,8/7/2021 19:37,,en,0,1,,7
2,27,9,1,https://www.eugc.ac.lk/qac/iqa.html,What is IQAU,27,13,https://www.pdn.ac.lk/centers/iqau/index.php,,CQA of the University of Peradeniya,,Dofollow,,8/21/2019 13:38,8/13/2021 23:49,,,0,1,,10
8,81,12,0,https://www.uv.es/uvweb/master-enfermedades-parasitarias-tropicales/es/blog/enfermedades-parasitarias-cambio-climatico-international-conference-in-tropical-medicine-sri-lanka-inaugurada-mas-coma-1285952142283/GasetaRecerca.html?id=1285953197825,Enfermedades parasitarias y cambio climático en la ‘International Conference in Tropical Medicine’ en Sri Lanka inaugurada por Mas-Coma,238,13,http://www.pdn.ac.lk/,"diciembre se inauguró la""International Conference in Tropical Medicine""organizada por la",Universidad de Peradeniya,en colaboración con la Federación Mundial de Medicina Tropical en,"Dofollow, Content",,7/28/2019 8:32,8/11/2021 6:31,,es,0,2,,8
4,58,9,0,https://asia.ezilon.com/dir/Education__University__Sri_Lanka.php,Sri Lanka University Information - Ezilon Asia,12,19,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,10/13/2017 14:57,7/31/2021 17:49,,en,0,1,,13
2,34,8,0,https://www.wikiversus.com/salud/genopo-aplicacion-para-analizar-genoma-coronavirus-en-un-smartphone/,Esta aplicación es capaz de analizar el genoma del coronavirus con tu Smartphone,53,16,http://www.pdn.ac.lk/,"Instituto Garvan de Investigación Médica , en colaboración con la",Universidad de Peradeniya,"en Sri Lanka, hace que la genómica sea más accesible","Dofollow, Content",,9/29/2020 12:24,8/16/2021 19:22,,es,0,3,,10
2,81,14,0,https://users.monash.edu.au/~kodikara/cv.html,Jayantha Kodikara - CV,30,37,http://www.pdn.ac.lk/,"BSc (Civil Engineering),",University of Peradeniya,", Sri Lanka, December 1983Passed with First Class Honours and","Dofollow, Content",,5/13/2021 19:38,7/8/2021 8:17,,,0,2,,5
2,0,7,3,https://frenchpedagogue.com/french-exams/gce-sri-lanka/,B-GCE (Advanced Level) Sri Lanka – Frenchpedagogue.com,47,49,http://www.pdn.ac.lk/,"French department, under the department of English of the",University of Peradeniya,took part in preparation of the new syllabus.,"Dofollow, Content",,8/12/2020 10:03,8/16/2021 5:58,,en,0,1,,19
2,26,7,0,https://cee-trust.org/portal/sci-moodle-login/,Sci Moodle Login - Find Official Portal,25,13,http://scimoodle.pdn.ac.lk/,,Sci moodle,,Nofollow,,4/21/2021 22:21,4/30/2021 4:02,,en,0,1,,8
4,32,13,5,http://www.cropscience.org.au/icsc2004/poster/1/2/1177_nissankara.htm,Crop Science - ICSC2004,30,20,http://www.pdn.ac.lk/,"Science, Faculty of Agriculture, University of Peradeniya, Peradeniya, Sri Lanka,",www.pdn.ac.lk,",","Dofollow, Content",,8/16/2013 9:33,8/16/2021 7:09,,en,0,3,,13
6,80,12,0,http://www.elec.uow.edu.au/apqrc/people?p=ekanayakej&s=vpf,Australian Power Quality & Reliability Centre- People,122,6,http://eng.pdn.ac.lk/deee/staff/academic/prof.jb.ekanayake/profile.php,,"Department of Electrical and Electronic Engineering, University of Peradeniya",,Dofollow,,7/3/2019 12:38,8/18/2019 13:54,,en,0,1,,2
8,73,11,1,http://www.iassc.jimu.yamaguchi-u.ac.jp/en/kokusai/agreement/partner.html,Office for International Affairs Strategy and Social Cooperation YAMAGUCHI UNIVERSITY?International Academic Exchange Agreement,16,286,http://www.pdn.ac.lk/,,"Postgraduate Institute of Agriculture, University of Peradeniya","& Department of Agriculture,",Dofollow,,8/6/2018 8:43,8/10/2021 20:08,,,0,2,,167
1,72,10,0,https://en.everybodywiki.com/List_of_universities_with_computer_engineering_programs,List of universities with computer engineering programs - EverybodyWiki Bios & Wiki,151,821,http://www.ce.pdn.ac.lk/,,"Department of Computer Engineering, Faculty of Engineering, University of Peradeniya",,Nofollow,,8/8/2019 4:46,8/7/2021 5:14,,en,0,0,,394
2,50,9,0,https://globalresearchalliance.org/community/affiliates/,Affiliates | Global Research Alliance,16,242,http://www.pdn.ac.lk/,,"University_of_Peradeniya, Sri Lanka",,"Dofollow, Image",,1/13/2019 3:12,8/8/2021 17:26,,en,0,1,,165
16,0,6,6,http://www.thamilarivu.com/,thamilarivu.com,23,732,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,4/21/2018 16:22,8/18/2021 7:55,,ta,0,2,,478
3,1,3,0,http://www.watersrilanka.com/arsenic-problem,Arsenic Problem - WATER SRI LANKA,23,68,http://www.pdn.ac.lk/,,????????? ???????????????,????? ???????? ??????,Nofollow,,3/24/2015 16:37,8/18/2021 2:15,,en,0,3,,22
1,37,10,2,https://www.ancient-origins.es/fenomenos-inexplicables/sigiriya-roca-leon-006026,Cómo las Antiguas Conexiones de Sigiriya Cuestionan la Historia Mundial Dogmática | Ancient Origins España y Latinoamérica,126,34,http://dlib.pdn.ac.lk/handle/123456789/2224,Humanities.Vol. XVII & XVIII (1991 - 1992). 104-118. Disponible: <,http://dlib.pdn.ac.lk/handle/123456789/2224,>,Dofollow,,4/24/2020 4:48,8/17/2021 2:07,,es,0,2,,14
3,85,15,6,https://researchers.uq.edu.au/researcher/1182,Associate Professor Udantha Abeyratne - UQ Researchers,496,103,http://www.pdn.ac.lk/,"Electrical & Electronic Engineering from Tokushima U , Japan and",U Peradeniya,", ( video here ) Sri Lanka respectively. He also",Dofollow,,6/28/2019 1:02,12/26/2020 1:59,,en,0,10,,52
8,6,6,0,https://nordicsouthasianet.eu/departments-in-sweden-engaged-in-research-on-south-asia/university-of-gothenburg/department-of-human-and-economic-geography-school-of-business-economics-and-law-university-of-gothenburg-2015/,"Department of Human and Economic Geography, School of Business, Economics and Law, University of Gothenburg, 2015 – nordicsouthasianet.eu",13,34,http://www.pdn.ac.lk/,charge of International relations. In South Asia they first visited,Peradeniya University,"in Sri Lanka, and in India the following institutions:","Dofollow, Content",,4/12/2019 23:03,8/14/2021 12:50,,,0,1,,16
2,73,11,1,https://www.naro.go.jp/english/laboratory/niaes/marco/index.html,NIAES:MARCO (Monsoon Asia Agro-Environmental Research Consortium),115,70,http://agri.pdn.ac.lk/,,"Faculty of Agriculture, University of Peradeniya",", Peradeniya, Sri Lanka",Dofollow,,4/1/2021 5:14,8/11/2021 7:57,,,0,8,,31
1,84,12,0,http://user.it.uu.se/~cli05194/news.html,News of Wählby Lab,41,130,http://www.pdn.ac.lk/uop/inrc/UpCommingEvents.php,"December 22, 2015.Carolina Wählby wil hold a workshop on",Digital Image Processing and Analysis in Microscopy,"at University of Peradeniya, Sri Lanka.",Dofollow,,6/4/2019 5:04,8/11/2021 0:05,,,0,0,,55
3,0,0,0,http://maptosrilanka.blogspot.com/2009/12/,Map of srilanka: December 2009,182,299,http://www.pgis.pdn.ac.lk/,,Postgraduate Institute of Science - University of Peradeniya,,Dofollow,,3/17/2020 0:06,8/18/2021 10:20,,en,0,0,,159
4,79,12,1,https://www.macfound.org/press/press-releases/56-million-to-support-new-masters-programs-to-train-sustainable-development-leaders-worldwide,$5.6 Million to Support New Master’s Programs to Train Sustainable Development Leaders Worldwide - MacArthur Foundation,53,33,http://www.pdn.ac.lk/,,University of Peradeniya,"(Peradeniya, Sri Lanka) ($200,000) will offer an MDP program with","Dofollow, Content",,7/13/2021 2:55,8/6/2021 7:17,,,0,3,,19
1,8,13,7,https://blockchainlibrary.org/2017/11/most-cited-satoshi-nakamoto-publications/,Most Cited Satoshi Nakamoto Publications – Blockchain Library,63,1494,http://www.ce.pdn.ac.lk/ESCaPe/2015/papers/pp10.pdf,“,Secure Micropayment Scheme for Newspaper Subscription-Pay Per Article,"“. JF Fasna, MAM Irfan, MJM Rishadhy, M Sandirigama. 0.ce.pdn.ac.lk.",Dofollow,,11/29/2017 3:05,8/18/2021 5:13,,en,0,5,,365
86,38,8,0,https://worddisk.com/wiki/Ceylon/,Sri Lanka - Wikipedia | WordDisk,1723,539,http://dlib.pdn.ac.lk/archive/handle/123456789/2078,"Seneviratne, Sudarshan (1989).","""Pre-state chieftains and servants of the state: a case study of Parumaka""",.,Dofollow,,3/2/2021 14:51,8/18/2021 6:02,,en,0,1,,186
2,28,11,3,https://sauvc.org/2018/,SAUVC 2018,4,115,http://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,6/18/2018 21:18,8/12/2021 21:29,,en,0,1,,67
1,0,0,0,http://listofa2z.blogspot.com/2017/09/nayanmar-varalaru.html,List Of A to Z: nayanmar varalaru,7,161,http://libuop.lib.pdn.ac.lk/cgi-bin/koha/opac-detail.pl?biblionumber=196991&shelfbrowse_itemnumber=268340,,Koha online catalog › Details for: Panniru tirumuraiyaciriyar varalaru,,Dofollow,,1/17/2019 2:15,8/16/2021 11:04,,,0,1,,102
2,77,15,1,https://elpt.fieldmuseum.org/content/online-journals,Online Journals | Early Land Plants Today,19,423,http://www.pdn.ac.lk/cjsbs/pastIssues.php,,Ceylon Journal of Science - vol. 31+ 2003+,,"Dofollow, Content",,3/2/2019 16:19,8/16/2021 3:49,,en,0,2,,189
3558,7,16,4,https://www.guruwaraya.lk/search/label/Course,Teacher: Course,650,62,https://cdce.pdn.ac.lk/dload/cert_2021/LS-app.pdf,,Application Download,,Dofollow,,7/16/2021 20:04,8/17/2021 12:02,,fr,0,1,,26
1,79,16,8,https://www.thenewhumanitarian.org/report/96177/sri-lanka-drought-link-kidney-disease-risk,The New Humanitarian | Drought link with kidney disease risk,128,17,http://www.pdn.ac.lk/purse/Proceedings/2011/PURSE 2011 Abstracts.pdf,"Dhammika Dissanayake, a researcher at the university who co-authored the",November 2011 report,", said farmers sometimes spent 12 hours a day in","Dofollow, Content",,7/29/2019 21:06,8/9/2021 2:10,,en,0,0,,10
2,18,8,1,https://emplant-master.eu/associated-partners-support,Associated partners - support the program - emPLANT Master,66,37,http://www.pdn.ac.lk/,,,,"Dofollow, Image",,10/9/2019 16:08,8/17/2021 6:57,,en,0,1,,24
2,0,0,0,https://browserwallpaper.blogspot.com/2020/03/girls-high-school-kandy-photos.html,Girls High School Kandy Photos - wallpaper,16,104,https://med.pdn.ac.lk/news/morenews/anatomynews4mar2014_2.JPG,,,Faculty Of Medicine University Of Peradeniya,"Dofollow, Image, Content",,6/7/2020 3:48,8/15/2021 22:13,,en,0,1,,38
2,15,7,0,https://www.personalstatementwriter.org/sri-lanka-personal-statement-writing-service/,Professional Personal Statement Sri Lanka Writing Services,63,8,http://www.pdn.ac.lk/,,University of Peradeniya,,"Nofollow, Content",,11/17/2018 13:44,8/12/2021 20:38,,,0,2,,6
1650,0,0,1,http://seventurers.com/,Faculty of Arts | University of Peradeniya,14,20,http://agri.pdn.ac.lk/covid_19,,COVID 19 Pandemic Information Faculty of Arts | University of Peradeniya Faculty of Arts University of Peradeniya Faculty of Arts University of Peradeniya,,"Dofollow, Image",,7/11/2021 8:26,8/16/2021 0:00,,en,0,5,,4
322,2,14,10,https://www.anceha.no/,ANCEHA.NO – Advanced Nanomaterials for Clean Energy and Health Applications,43,12,https://www.pdn.ac.lk/,,University of Peradeniya,,Dofollow,,3/17/2021 22:54,8/18/2021 15:42,,,0,4,,7
