Total Backlinks,Domain Rating,URL Rating,Referring Domains,Referring Page URL,Referring Page Title,Internal Links Count,External Links Count,Link URL,TextPre,Link Anchor,TextPost,Type,Backlink Status,First Seen,Last Check,Day Lost,Language,Traffic (desc),Keywords,Js rendered,Linked Domains
10,0,0,0,https://hirunikanchana.com/,U D Hiruni kanchana - Portfolio,3,24,http://kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,7/16/2021 4:03,8/18/2021 17:29,,,0,0,,12
10,0,0,0,https://kihanpathirana.com/,Kihan Najera Kankanam Pathirana,1,10,http://kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,5/25/2021 21:58,8/18/2021 12:57,,,0,0,,5
10,0,0,0,https://manjularajapaksha.com/,M.P. Rajapaksha - Portfolio,3,25,http://ir.kdu.ac.lk/handle/345/1849,,"Ranawella, T.C., Kanchana, UD Hiruni and Rajapaksha, M. P. (2014). Information sources used by postgraduate students in General Sir John Kotelawala Defence University: A citation analysis of theses. NILIS Research Symposium, National Institute of Library & Information Science, University of Colombo, Sri Lanka. p55-61",,Dofollow,,6/21/2021 18:52,8/18/2021 1:59,,,0,0,,10
10,77,13,0,https://scholar.google.com.gt/citations?user=ZaeetE8AAAAJ&hl=es,?Darshana Kottahachchi? - ?Google Académico?,56,3,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/staffs/staff/department-of-medical-laboratory-sciences/14-sample-data-articles/196-dr-du-kottahachchi,Dirección de correo verificada de kdu.ac.lk -,Página principal,,Nofollow,,10/26/2019 8:45,7/10/2021 21:40,,es,0,0,,3
10,75,11,0,https://scholar.google.hn/citations?user=ZYEP_HkAAAAJ&hl=fil,Sanjaya Damith Jayasooriya - Mga Pagsipi ng Google Scholar,19,3,http://www.kdu.ac.lk/department-of-quantity-surveying/staffs/95-academicstaff/288-mr-sd-jayasooriya,Na-verify na email sa kdu.ac.lk -,Homepage,,Nofollow,,5/8/2020 16:00,5/8/2020 16:00,,tl,0,0,,3
10,0,0,0,https://udeshikasugathapala.com/,RDUP Sugathapala - Portfolio,2,18,http://ir.kdu.ac.lk/handle/345/2157,,"SJMNN Premathilake, DA Lakmani, GVCLB Nanayakkara, WCM Karunathilaka, MNP Pathmani, RDUP Sugathapala, A Balasuriya, Parents? awareness about Leisure Time Physical Activity of Children Aged Nine Years in Kesbewa Educational Division, Sri Lanka, Oral presentation at 12th International Research Conference, Kotelawala Defence University (KDU), Sri Lanka - 2019",,Dofollow,,7/2/2021 3:52,8/17/2021 18:49,,,0,0,,8
10,0,0,0,https://wasanamadushanka.com/,W M Ediri Arachchi - Portfolio,1,13,http://kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,7/3/2021 6:39,8/18/2021 3:03,,,0,0,,7
10,43,10,1,https://wikimili.com/en/Torrens_title,"Torrens title - WikiMili, The Best Wikipedia Reader",170,85,http://ir.kdu.ac.lk/bitstream/handle/345/1758/041.pdf?sequence=1&isAllowed=y,"FERNANDO, WASM.","""A Game of Titles: The effectiveness of the Implementation of the current Land Title Registration programme under the Registration of Titles Act No. 21 of 1998 in Sri Lanka""",,Dofollow,,11/4/2020 21:26,8/8/2021 14:35,,,0,0,,44
10,0,0,0,https://wishmasamaraweera.com/,WJ Samaraweera - Portfolio,2,16,http://ir.kdu.ac.lk/bitstream/handle/345/3015/FOC 540-546.pdf?sequence=1&isAllowed=y,,E-commerce Personalization for Local Music Instruments Market in Sri Lanka,,Dofollow,,6/11/2021 0:14,8/18/2021 7:51,,,0,0,,5
9,19,18,15,http://www.agrima.pw/domain-list-535,Alexa top domain list || page 535,479,857,http://kdu.ac.lk/,,kdu.ac.lk,,Nofollow,,8/17/2021 8:52,8/17/2021 8:52,,en,0,0,,448
9,2,4,0,http://www.anvita.pw/domain-list-341,Alexa top domain list || page 341,736,1466,http://kdu.ac.lk/,,kdu.ac.lk,,Nofollow,,2/15/2021 6:14,8/12/2021 10:01,,,0,0,,749
9,0,3,0,http://www.diya.pw/domain-list-341,Alexa top domain list || page 341,735,1466,http://kdu.ac.lk/,,kdu.ac.lk,,Nofollow,,2/10/2021 11:59,8/13/2021 1:17,,,0,0,,749
9,0,14,12,http://www.seeta.pw/domain-list-535,Alexa top domain list || page 535,481,858,http://kdu.ac.lk/,,kdu.ac.lk,,Nofollow,,8/17/2021 10:05,8/17/2021 10:05,,en,0,0,,448
9,0,14,12,http://www.srilankahighereducation.com/2014/02/kotalawala-defence-university-degree.html,Kotalawala Defence University Degree Programme Admission | Sri Lankan Higher Education Institute Resources,122,52,http://www.kdu.ac.lk/,,www.kdu.ac.lk,,Dofollow,,5/11/2021 4:04,8/13/2021 9:11,,en,0,1,,25
9,0,13,10,http://www.vatsala.pw/domain-list-535,Alexa top domain list || page 535,473,858,http://kdu.ac.lk/,,kdu.ac.lk,,Nofollow,,8/17/2021 6:59,8/17/2021 6:59,,en,0,0,,448
9,25,7,0,https://ahmspro.com/k-logins/kdu-email-login.php,kdu email ?? Google,80,15,http://ir.kdu.ac.lk/login,,Sign in,,"Nofollow, Content",,7/31/2020 15:18,8/8/2021 5:12,,en,0,0,,5
9,0,0,0,https://asankaedirisinghe.com/,AA Edirisinghe - Portfolio,1,13,http://kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,6/11/2021 1:15,8/18/2021 13:55,,,0,0,,5
9,0,2,0,https://asklogin.com/m-logins/moodle-kdu-login.php,Moodle Kdu Login ?? KDU Penang University College E-learning,80,11,http://lms.kdu.ac.lk/lms/,,The General Sir John Kotelawala Defence University,,"Nofollow, Content",,4/1/2021 3:01,6/17/2021 15:20,,en,0,0,,8
9,1,9,4,https://faq-law.com/are-there-any-employment-laws-in-sri-lanka/,Are There Any Employment Laws In Sri Lanka,118,57,http://ir.kdu.ac.lk/bitstream/handle/345/1368/law-019.pdf?sequence=1&isAllowed=y,Link:,http://ir.kdu.ac.lk/bitstream/handle/345/1368/law-019.pdf?sequence=1&isAllowed=y,,Nofollow,,8/9/2021 6:02,8/16/2021 21:09,,en,0,0,,41
9,1,3,0,https://freecoursesweb.com/graduatestudies.kau.edu.sa/,Graduatestudies.kau.edu.sa Courses,115,34,https://www.kdu.ac.lk/undergraduate-courses/,Website:,https://www.kdu.ac.lk/undergraduate-courses/,,Nofollow,,8/7/2021 1:32,8/7/2021 1:32,,en,0,0,,19
9,1,7,2,https://lbs2its.net/,Erasmus+ – LBS2ITS,12,39,https://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University,,Dofollow,,5/20/2021 18:54,8/18/2021 16:40,,en,0,0,,16
9,25,8,0,https://loginee.de/k-login/kdu-oracle-login.html,Kdu Oracle Login,74,46,http://students.kdu.ac.lk/students/,,Student Login,,Nofollow,,1/30/2020 14:22,10/18/2020 4:20,,de,0,0,,20
9,0,0,0,https://nirukasanjeewani.com/,D.G..Niruka Sanjeewani - Portfolio,4,18,http://ir.kdu.ac.lk/handle/345/2069,,"Rohingya Refugees in Nepal: Going Beyond the Discourse on Integration?, 12th International Research Conference, General Sir John Kotelawala Defence University, Rathmalana, Sri Lanka-2019.",,Dofollow,,7/2/2021 5:42,8/18/2021 11:34,,,0,0,,9
9,78,13,0,https://scholar.google.co.cr/citations?user=Cn8033gAAAAJ&hl=th,?Askey Harinda Lakmal? - ?Google Scholar?,18,3,https://www.kdu.ac.lk/department-of-civil-engineering/staff-real/academic-staff-real/department-staff/92-civil-department-lectures-profiles/174-dr-lakmal,?????????????????? kdu.ac.lk -,???????,,Nofollow,,7/8/2021 5:38,7/8/2021 5:38,,th,0,0,,3
9,78,13,0,https://scholar.google.com.do/citations?user=8cxZ1OQAAAAJ&hl=en,?Janaka Pushpakumara? - ?Google Scholar?,46,4,http://www.kdu.ac.lk/department-of-civil-engineering/staff-real/academic-staff-real/department-staff/92-civil-department-lectures-profiles/200-eng-b-h-j-pushpakumara,Verified email at kdu.ac.lk -,Homepage,,Nofollow,,8/24/2019 5:56,7/16/2021 16:48,,en,0,0,,3
9,78,13,0,https://scholar.google.com.uy/citations?user=M3Tn7_MAAAAJ&hl=es,?Dr. Thushara Weerawardane? - ?Google Académico?,44,5,http://www.kdu.ac.lk/dce/dr-eng-thushara-weerawardane/,Dirección de correo verificada de kdu.ac.lk -,Página principal,,Nofollow,,4/15/2021 12:24,7/7/2021 10:55,,es,0,0,,3
9,77,13,0,https://scholar.google.is/citations?user=M3Tn7_MAAAAJ&hl=fr,?Dr. Thushara Weerawardane? - ?Google Scholar?,64,5,http://www.kdu.ac.lk/dce/dr-eng-thushara-weerawardane/,Adresse e-mail validée de kdu.ac.lk -,Page d'accueil,,Nofollow,,4/3/2021 18:29,7/9/2021 15:24,,fr,0,0,,3
9,37,9,1,https://www.keyworddifficultycheck.com/site/kdu.ac.lk,kdu.ac.lk - kdu.com,100,11,https://www.kdu.ac.lk/,| Kotelawala Defence University | KDU | University of ...,,,Nofollow,,7/31/2021 20:10,7/31/2021 20:10,,en,0,0,,8
9,5,12,6,https://www.onlinejobs.lk/government-jobs/general-sir-john-kotelawala-defence-university-vacancies-2020/,General Sir John Kotelawala Defence University Vacancies 2020,63,11,http://www.kdu.ac.lk/,Application Form:,www.kdu.ac.lk,(2020.01.19),"Dofollow, Content",,11/6/2020 7:31,8/17/2021 5:33,,en,0,6,,8
8,47,9,0,http://blog.intergear.net/csi/index.php?itemid=27&catid=23,????????????????????????,11,1641,http://kdu.ac.lk/index.php?option=com_k2&view=itemlist&task=user&id=1393,"href="" http://berakfotografia.com/... "">purchase cialis</a> cheap tadalafilcialis no prescription <a href=""",http://kdu.ac.lk/index.php?...,""">tadalafil cialis</a> non prescription cialiscialis 10mg <a href="" http://nationwideplast.com/... "">tadalafil",Nofollow,,6/4/2020 13:22,8/8/2021 22:22,,ja,0,0,,1142
8,0,0,0,http://chamilakothalawala.com/,Chamila Kothalawala - Portfolio,3,11,http://ir.kdu.ac.lk/bitstream/handle/345/1412/msh-014.pdf?sequence=1&isAllowed=y,,"Kothalawala, C., Kothalawala, T., & Amaratunga, K., 2015. Tracing the Development of Approaches of Needs Analysis in English for Specific Purposes (ESP). KDU International Research Conference Proceedings",,Dofollow,,5/26/2021 8:25,8/18/2021 2:23,,,0,1,,4
8,0,0,0,http://dewlowa.blogspot.com/,dewlowa,12,62,http://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University,,Dofollow,,2/15/2021 15:03,8/18/2021 14:57,,si,0,0,,34
8,35,8,0,http://dracek.jmnet.cz/4images/details.php?image_id=53&mode=search,CH.04 - Dr.Á?kova FotoGalerie,25,4605,http://kdu.ac.lk/index.php?option=com_k2&view=itemlist&task=user&id=1393,cialis cialis tadalafil tadalafil tablets cialis daily cialis onlinetadalafil 20mg,tadalafil citrate,cialis without a prescriptioncialis daily order cialis tadalafil 20 mgtadalafil,Nofollow,,5/26/2020 6:17,8/16/2021 12:38,,,0,0,,3409
8,27,8,0,http://en.wikipedia.praxy.rc24.xyz/wiki/Ceylon_Army,Sri Lanka Army - Wikipedia,622,159,https://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University,,Nofollow,,9/15/2020 14:48,2/19/2021 5:18,,en,0,0,,58
8,0,2,0,http://imazusss.info/2007/category_36/item2.html,?????2007,12,3916,http://kdu.ac.lk/index.php?option=com_k2&view=itemlist&task=user&id=1394,""">cheap generic viagra</a> viagra online without prescriptionsildenafil 100mg <a href=""",http://kdu.ac.lk/index.php?...,""">viagra pills</a> sildenafil citrateviagra samples <a href="" http://dubailaserco.com/ind... "">sildenafil online</a>",Nofollow,,11/19/2020 18:38,4/14/2021 10:34,,en,0,0,,2905
8,15,7,0,http://kiwix.demo.ideascube.org/wikipedia.en/A/John_Kotelawala.html,John Kotelawala,214,41,http://www.kdu.ac.lk/,,Official Website of General Sir John Kotelawala Defence University,,Dofollow,,6/18/2020 23:57,3/5/2021 2:47,,,0,0,,21
8,0,4,1,http://malmallk.blogspot.com/2014/09/13.html,??? ??? ?????? ???????? ?????????......!!: ??????? ???? ??? 13 - ??? ????? ??????? ???????...,62,45,http://www.kdu.ac.lk/,??????? ?????? ????? ????? ?????? ????? ??????????,??? ???? ?????.,,Dofollow,,4/20/2018 6:57,8/7/2021 18:30,,si,0,0,,21
8,0,0,0,http://micro-rodius.blogspot.com/,Rodius,148,23,http://www.kdu.ac.lk/,,Sir John Kotelawala Defence University,,"Dofollow, Image",,7/30/2021 12:55,8/18/2021 12:04,,en,0,0,,12
8,0,0,1,http://universityofsrilanka.blogspot.com/,All University of Sri Lanka,9,33,http://www.kdu.ac.lk/,E-Mail : reception@esn.ac.lk,General Sir Jhon Kotalawala Defence University,,"Dofollow, Content",,7/15/2021 1:40,8/18/2021 0:35,,en,0,0,,17
8,53,9,0,https://bafybeiemxf5abjwjbikoz4mc3a3dla6ual3jsgpdr4cjr3oz3evfyavhwq.ipfs.dweb.link/wiki/John_Kotelawala.html,John Kotelawala,210,48,http://www.kdu.ac.lk/,,Official Website of General Sir John Kotelawala Defence University,,Dofollow,,1/25/2021 13:08,8/9/2021 6:16,,,0,0,,22
8,0,0,0,https://faizmarikar.com/,FMMT Marikar - Portfolio,2,64,http://kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,7/1/2021 19:08,8/18/2021 20:22,,,0,0,,37
8,63,10,0,https://ipfs.fleek.co/ipfs/QmXoypizjW3WknFiJnKLwHCnL72vedxjQkDDP1mXWo6uco/wiki/John_Kotelawala.html,John Kotelawala,210,47,http://www.kdu.ac.lk/,,Official Website of General Sir John Kotelawala Defence University,,Dofollow,,5/21/2021 9:13,7/28/2021 21:35,,,0,0,,22
8,0,0,0,https://lahirugunathilake.com/,MMLC Gunathilake - Portfolio,2,17,http://ir.kdu.ac.lk/handle/345/1277,,COST BENEFIT PERSPECTIVES OF BACKWARD VERTICAL INTEGRATION: AN EMPIRICAL STUDY ON THE TEXTILE AND APPAREL INDUSTRY IN SRI LANKA,,Dofollow,,6/10/2021 3:46,8/18/2021 5:41,,,0,0,,7
8,0,0,0,https://lakshikaliyanage.com/,L.S. Liyanage - Portfolio,3,15,http://ir.kdu.ac.lk/bitstream/handle/345/2205/mgt024.pdf?sequence=3&isAllowed=y,,"Best paper Award - Jayathilake, P. & Liyanage, L. (2019) ?Buddhist Concept of Mindfulness in Psychotherapeutic Interventions? International Research Conference 2019, General Sir John Kotelawala Defence University, Sri Lanka.",,Dofollow,,8/10/2021 10:00,8/18/2021 11:03,,,0,0,,8
8,3,5,0,https://larseklund.in/Old.sasnet.lu.se-23.april/sasnet.lu.se/wwwroot/university.html,SASNET: Universities in South Asia,3,335,http://www.kdu.ac.lk/,,General Sir John Kotelawala Defence Academy,",Rathmalana",Dofollow,,1/5/2020 9:58,8/5/2021 10:00,,,0,0,,171
8,0,0,0,https://lihinidesilva.com/,Lihini De Silva,1,9,http://kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,5/23/2021 22:19,8/18/2021 15:17,,,0,0,,2
8,0,2,0,https://login-base.com/email-login/kdu-email-login,Kdu Email Login - Official Login Page,58,27,http://ir.kdu.ac.lk/login,,Sign in,,"Nofollow, Content",,5/10/2021 12:32,6/9/2021 14:10,,en,0,0,,13
8,0,0,0,https://nimalshantha.com/,NS Rathnayake - Portfolio,2,10,http://ir.kdu.ac.lk/handle/345/1528?show=full,,Modification of ID3 Algorithm to explore student performance with their attributes,,Dofollow,,5/27/2021 21:55,8/18/2021 19:40,,,0,0,,3
8,0,0,0,https://sanathdesilva.com/,Sanath De Silva - Portfolio,5,16,http://kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,6/23/2021 13:24,8/18/2021 10:55,,,0,0,,8
8,75,13,0,https://scholar.google.com.py/citations?user=M3Tn7_MAAAAJ&hl=en,?Dr. Thushara Weerawardane? - ?Google Scholar?,44,5,http://www.kdu.ac.lk/dce/dr-eng-thushara-weerawardane/,Verified email at kdu.ac.lk -,Homepage,,Nofollow,,5/4/2021 20:01,7/7/2021 23:40,,en,0,0,,3
8,88,14,0,https://scholar.google.sk/citations?user=1UoCQooAAAAJ&hl=en,?Aindralal Balasuriya? - ?Google Scholar?,58,4,https://www.kdu.ac.lk/Faculty-of-Medicine/staff/para-clinical/academic-staff?layout=edit&id=52,Verified email at kdu.ac.lk -,Homepage,,Nofollow,,4/4/2021 21:35,7/13/2021 21:04,,en,0,0,,3
8,0,0,0,https://www.crwflags.net/FOTW/FLAGS/lk_jkdu.html,"General Sir John Kotelawala Defence University, Sri Lanka",9,9,http://www.kdu.ac.lk/,visit: General Sir John Kotelawala Defence University (KDU) (official website),http://www.kdu.ac.lk/,,"Dofollow, Content",,4/4/2021 17:43,8/17/2021 11:26,,,0,0,,3
8,55,9,0,https://www.gazette.gov.mv/iulaan/print/68990,,1,3,http://www.kdu.ac.lk/,,http://www.kdu.ac.lk,/ http://www.dhe.gov.mv,"Dofollow, Content",,9/13/2020 1:43,8/12/2021 13:13,,en,0,0,,2
8,10,6,0,https://www.idcrawl.com/ganesh-sampath,"Ganesh Sampath Instagram, Twitter & Facebook on IDCrawl",125,338,https://www.kdu.ac.lk/wp-content/uploads/2021/006/DayScholars/NURSING-NON-PAYMENT-BASIS.pdf,,GENERAL SIR JOHN KOTELAWALA DEFENCE UNIVERSITY …,,Nofollow,,7/12/2021 19:36,7/29/2021 13:06,,en,0,0,,83
8,25,7,0,https://www.keywordspay.com/search/kdu,kdu | kdu.com,62,11,https://www.kdu.ac.lk/,| Kotelawala Defence University | KDU | University of ...,,,Nofollow,,6/10/2021 17:09,7/26/2021 7:37,,en,0,0,,8
8,28,8,0,https://www.microlinkinc.com/search/cvcd,cvcd | Cu?c Vui Cô ??n - Lê B?o Bình (MV OFFICIAL) #CVCD - Yo,38,10,https://www.kdu.ac.lk/payment-non-payment-basis-degree-programmes-2020-advance-level-pending-results-list-of-eligible-candidates-for-provisional-registration/,Scholars of Intake 38 (2nd Batch) – Students with ...,,,"Nofollow, Content",,7/2/2021 2:51,7/2/2021 2:51,,en,0,0,,10
8,78,11,0,https://www.uni-siegen.de/fb10/fwu/wb/news_inhalte/20170320_kdu_workshop.html?lang=de,"Workshop on Flood Risk Management | Hydromechanik, Binnen- und Küstenwasserbau",31,4,http://www.kdu.ac.lk/workshop-on-flood-risk-management/,,Beitrag und Fotos des Workshops auf der Homepage der KDU,,Dofollow,,7/26/2020 18:46,7/21/2021 13:09,,de,0,0,,3
8,26,7,0,https://www.urlbacklinks.com/search/undergraduate-courses,undergraduate courses | A-Z of courses | University of Oxford,36,10,https://www.kdu.ac.lk/undergraduate-courses/,Undergraduate Courses | KDU,,,"Nofollow, Content",,7/27/2021 21:05,7/27/2021 21:05,,en,0,0,,9
8,9,6,0,https://zw.wikicore.net/wiki/Torrens_title,Torrens title,220,106,http://ir.kdu.ac.lk/bitstream/handle/345/1758/041.pdf?sequence=1&isAllowed=y,"FERNANDO, WASM.","""A Game of Titles: The effectiveness of the Implementation of the current Land Title Registration programme under the Registration of Titles Act No. 21 of 1998 in Sri Lanka""",,Nofollow,,6/24/2021 15:12,8/5/2021 4:03,,en,0,0,,48
7,90,21,18,http://cgi.www5b.biglobe.ne.jp/factory/yybbs.cgi,SuN -:- PaRaDoX BbS -:- MooN,7,2637,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/?option=com_k2&view=itemlist&task=user&id=143360.html,http://www.themoneyworkshop.com/index.php/component/k2/itemlist/user/1468690 http://www.squarefoot.com.sg/?option=com_k2&view=itemlist&task=user&id=157232.html,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/?option=com_k2&view=itemlist&task=user&id=143360.html,http://manavgatcambalkon.net/?option=com_k2&view=itemlist&task=user&id=165874.html http://tce.to.gov.br/tceacd/?option=com_k2&view=itemlist&task=user&id=126559.html,Dofollow,,6/13/2021 10:40,8/13/2021 15:27,,ja,0,0,,289
7,0,2,0,http://mastersprogrambest.blogspot.com/2014/11/executive-masters-programme.html,Masters Program: Executive Masters Programme Telecommunication Management,144,52,http://www.kdu.ac.lk/faculty-of-graduate-studies/images/Photos/News/MBA-E_governors/_MG_9334.JPG,,Executive Masters Programme Telecommunication Management,,"Dofollow, Image",,7/30/2016 10:46,8/17/2021 20:12,,en,0,0,,27
7,4,5,0,http://www.apida-benin.org/index.php?option=com_k2&view=item&id=605:apida-info-n-5&Itemid=154&lang=fr&limitstart=627130,APIDA INFO N°5,83,78,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/index.php?option=com_k2&view=itemlist&task=user&id=68127,,Pgdzkkob,,"Dofollow, Image",,5/26/2021 16:53,5/26/2021 16:53,,fr,0,0,,47
7,0,0,0,http://www.enanasala.com/general-sir-john-kotelawala-defense-university-labour-vacancies/government-job-vacancies/,General Sir John Kotelawala Defense University - Labour Vacancies,126,5,https://www.kdu.ac.lk/,,View,,Dofollow,,1/14/2020 5:10,8/18/2021 5:18,,en,0,0,,4
7,10,7,0,http://www.gesundheit-balance.de/index.php?option=com_k2&view=itemlist&task=user&id=40556,Buy prazosin eva at target - Gesundheitsverein BALANCE e.V.,13,5,http://www.kdu.ac.lk/faculty-of-allied-health-sciences/index.php?option=com_k2&view=itemlist&task=user&id=13440,,purchase glyburide vs,", cheap milurit online australia , cheap avelox compendium","Dofollow, Content",,8/23/2019 22:01,4/14/2020 14:56,,,0,0,,4
7,18,7,0,http://www.jspayne.com/php/SummaryGet.php?FindGo=Sri_Lanka_Army,Sri Lanka Army,656,11,https://www.kdu.ac.lk/,,General Sir John Kotelawala Defence University,,"Dofollow, Content",,4/16/2021 11:44,8/11/2021 0:30,,,0,0,,6
7,43,9,0,http://www.lankaweb.com/news/items/page/564/?sprof,LankaWeb,214,44,http://www.kdu.ac.lk/bursar_office/images/downloads/Financial-Regulation-English.pdf,,http://www.kdu.ac.lk/bursar_office/images/downloads/Financial-Regulation-English.pdf,,Dofollow,,5/10/2020 13:21,5/10/2020 13:21,,en,0,0,,21
7,0,0,0,https://dilharanayomini.com/,D N Dahanayake - Portfolio,2,14,http://kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,6/9/2021 6:26,8/17/2021 18:22,,en,0,0,,7
7,0,0,0,https://ishanidias.com/,Dr Ishani Dias,3,17,http://kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,5/23/2021 20:14,8/18/2021 2:44,,,0,0,,9
7,0,0,0,https://logincollector.com/post/sri-kdu-portal-login,sri kdu portal login,36,10,https://www.kdu.ac.lk/,,KDU | University of Sri Lanka - KDU | Kotelawala Defence ...,,Nofollow,,8/17/2021 23:49,8/17/2021 23:49,,en,0,0,,3
7,0,0,0,https://namudimudalige.com/,Namudi Mudalige Portfolio,4,8,http://kdu.ac.lk/,,Kotelawala Defence University,,Dofollow,,5/25/2021 19:31,8/18/2021 15:26,,,0,0,,2
7,77,13,0,https://scholar.google.com.pr/citations?user=M3Tn7_MAAAAJ&hl=en,?Dr. Thushara Weerawardane? - ?Google Scholar?,64,5,http://www.kdu.ac.lk/dce/dr-eng-thushara-weerawardane/,Verified email at kdu.ac.lk -,Homepage,,Nofollow,,4/6/2021 20:58,7/15/2021 7:06,,en,0,0,,3
7,34,8,0,https://serendeputy.com/university-of-colombo,University of Colombo news | Serendeputy: Newsfeed Engine for the open web,209,69,http://kdu.ac.lk/major-general-prasad-edirisinghe-made-courtesy-call-on-vice-chancellor-kdu/,,"Major General Prasad Edirisinghe Made Courtesy Call On Vice Chancellor, KDU",,Nofollow,,8/10/2021 16:03,8/10/2021 16:03,,en,0,0,,29
7,27,8,0,https://thereaderwiki.com/en/Shophouse,Shophouse wiki | TheReaderWiki,90,37,http://ir.kdu.ac.lk/bitstream/handle/345/2449/3.pdf?sequence=1&isAllowed=y,"Kudasinghe, KSKNJ; Jayathilaka, HMLB; Gunaratne, SR.","""Evolution of the Sri Lankan Shophouse: Reconsidering Shophouses for Urban Areas""",,Nofollow,,9/1/2020 13:46,8/17/2021 16:23,,,0,0,,23
